# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   28.159386462    0.529157880    0.529157878    0.529157880
   28.169389797    0.572466094    0.572466093    0.572466094
   28.179393131    0.597754828    0.597754826    0.597754827
   28.189396465    0.596752934    0.596752932    0.596752933
   28.199399800    0.567958586    0.567958585    0.567958586
   28.209403134    0.520248568    0.520248567    0.520248568
   28.219406469    0.466873817    0.466873815    0.466873816
   28.229409803    0.417186699    0.417186697    0.417186698
   28.239413138    0.373889234    0.373889232    0.373889234
   28.249416472    0.335284251    0.335284249    0.335284250
   28.259419807    0.299111796    0.299111794    0.299111795
   28.269423141    0.265056604    0.265056603    0.265056604
   28.279426475    0.234457273    0.234457271    0.234457273
   28.289429810    0.208643316    0.208643314    0.208643316
   28.299433144    0.188053786    0.188053785    0.188053786
   28.309436479    0.172356595    0.172356593    0.172356595
   28.319439813    0.160829281    0.160829279    0.160829280
   28.329443148    0.152648829    0.152648827    0.152648829
   28.339446482    0.147135873    0.147135871    0.147135872
   28.349449817    0.143967373    0.143967371    0.143967373
   28.359453151    0.143194375    0.143194373    0.143194374
   28.369456485    0.145053391    0.145053390    0.145053391
   28.379459820    0.149804939    0.149804937    0.149804939
   28.389463154    0.157724221    0.157724219    0.157724221
   28.399466489    0.169131114    0.169131112    0.169131113
   28.409469823    0.184247447    0.184247445    0.184247446
   28.419473158    0.202823187    0.202823185    0.202823186
   28.429476492    0.223783857    0.223783855    0.223783856
   28.439479827    0.245219412    0.245219410    0.245219411
   28.449483161    0.264585359    0.264585357    0.264585359
   28.459486495    0.278912145    0.278912143    0.278912145
   28.469489830    0.285889026    0.285889025    0.285889026
   28.479493164    0.285750171    0.285750169    0.285750171
   28.489496499    0.281068094    0.281068092    0.281068093
   28.499499833    0.274004509    0.274004507    0.274004508
   28.509503168    0.264869303    0.264869301    0.264869302
   28.519506502    0.253572524    0.253572523    0.253572524
   28.529509837    0.241234927    0.241234926    0.241234927
   28.539513171    0.229856110    0.229856108    0.229856110
   28.549516506    0.221307838    0.221307836    0.221307838
   28.559519840    0.217067081    0.217067079    0.217067080
   28.569523174    0.218350270    0.218350268    0.218350269
   28.579526509    0.226185679    0.226185677    0.226185678
   28.589529843    0.241485414    0.241485413    0.241485414
   28.599533178    0.265086841    0.265086839    0.265086840
   28.609536512    0.297548080    0.297548078    0.297548080
   28.619539847    0.338473572    0.338473571    0.338473572
   28.629543181    0.385262432    0.385262431    0.385262432
   28.639546516    0.431716652    0.431716650    0.431716651
   28.649549850    0.468125747    0.468125745    0.468125747
   28.659553184    0.484985426    0.484985424    0.484985425
   28.669556519    0.479463773    0.479463771    0.479463772
   28.679559853    0.457992762    0.457992760    0.457992761
   28.689563188    0.430731021    0.430731019    0.430731020
   28.699566522    0.404195494    0.404195492    0.404195493
   28.709569857    0.378981795    0.378981794    0.378981795
   28.719573191    0.352291108    0.352291106    0.352291107
   28.729576526    0.322148311    0.322148309    0.322148311
   28.739579860    0.289711605    0.289711604    0.289711605
   28.749583194    0.257793733    0.257793731    0.257793732
   28.759586529    0.228369809    0.228369807    0.228369808
   28.769589863    0.202089231    0.202089229    0.202089230
   28.779593198    0.179131893    0.179131891    0.179131892
   28.789596532    0.159658963    0.159658962    0.159658963
   28.799599867    0.143674224    0.143674222    0.143674224
   28.809603201    0.130926302    0.130926301    0.130926302
   28.819606536    0.121010853    0.121010851    0.121010852
   28.829609870    0.113507786    0.113507784    0.113507785
   28.839613204    0.108061796    0.108061795    0.108061796
   28.849616539    0.104410642    0.104410640    0.104410641
   28.859619873    0.102386680    0.102386678    0.102386680
   28.869623208    0.101907497    0.101907495    0.101907496
   28.879626542    0.102958757    0.102958755    0.102958757
   28.889629877    0.105561334    0.105561332    0.105561334
   28.899633211    0.109706048    0.109706046    0.109706048
   28.909636546    0.115245861    0.115245859    0.115245861
   28.919639880    0.121789037    0.121789035    0.121789037
   28.929643214    0.128738931    0.128738929    0.128738930
   28.939646549    0.135622052    0.135622050    0.135622052
   28.949649883    0.142512104    0.142512102    0.142512104
   28.959653218    0.150008518    0.150008516    0.150008518
   28.969656552    0.158695629    0.158695627    0.158695629
   28.979659887    0.168815355    0.168815354    0.168815355
   28.989663221    0.180615838    0.180615836    0.180615838
   28.999666556    0.194842834    0.194842832    0.194842834
   29.009669890    0.212676877    0.212676876    0.212676877
   29.019673224    0.235269237    0.235269235    0.235269236
   29.029676559    0.263345805    0.263345803    0.263345805
   29.039679893    0.296963763    0.296963761    0.296963762
   29.049683228    0.334970930    0.334970928    0.334970929
   29.059686562    0.373575565    0.373575563    0.373575564
   29.069689897    0.405283881    0.405283879    0.405283880
   29.079693231    0.421653451    0.421653449    0.421653451
   29.089696566    0.419911393    0.419911391    0.419911393
   29.099699900    0.406002233    0.406002232    0.406002233
   29.109703234    0.389692990    0.389692988    0.389692989
   29.119706569    0.378247740    0.378247739    0.378247740
   29.129709903    0.374322986    0.374322984    0.374322985
   29.139713238    0.376775301    0.376775299    0.376775301
   29.149716572    0.382294412    0.382294411    0.382294412
   29.159719907    0.387254962    0.387254960    0.387254962
   29.169723241    0.388486866    0.388486864    0.388486866
   29.179726576    0.382723240    0.382723238    0.382723240
   29.189729910    0.367559042    0.367559040    0.367559042
   29.199733244    0.344133059    0.344133057    0.344133059
   29.209736579    0.317011306    0.317011305    0.317011306
   29.219739913    0.290503176    0.290503174    0.290503175
   29.229743248    0.265973090    0.265973088    0.265973089
   29.239746582    0.242571001    0.242570999    0.242571000
   29.249749917    0.219643405    0.219643403    0.219643405
   29.259753251    0.197917431    0.197917429    0.197917430
   29.269756586    0.178718554    0.178718552    0.178718553
   29.279759920    0.162884302    0.162884300    0.162884302
   29.289763254    0.150530464    0.150530462    0.150530463
   29.299766589    0.141413664    0.141413662    0.141413663
   29.309769923    0.135327678    0.135327676    0.135327678
   29.319773258    0.132246172    0.132246170    0.132246172
   29.329776592    0.132246317    0.132246315    0.132246316
   29.339779927    0.135362637    0.135362635    0.135362637
   29.349783261    0.141373648    0.141373647    0.141373648
   29.359786596    0.149432965    0.149432964    0.149432965
   29.369789930    0.157646493    0.157646491    0.157646492
   29.379793264    0.163160538    0.163160536    0.163160537
   29.389796599    0.163407219    0.163407217    0.163407218
   29.399799933    0.157837605    0.157837603    0.157837605
   29.409803268    0.148258468    0.148258466    0.148258468
   29.419806602    0.137425739    0.137425737    0.137425738
   29.429809937    0.127550246    0.127550244    0.127550246
   29.439813271    0.119820855    0.119820853    0.119820854
   29.449816606    0.114657644    0.114657642    0.114657644
   29.459819940    0.112109966    0.112109965    0.112109966
   29.469823274    0.112141422    0.112141420    0.112141422
   29.479826609    0.114783037    0.114783035    0.114783037
   29.489829943    0.120202287    0.120202285    0.120202286
   29.499833278    0.128722887    0.128722885    0.128722887
   29.509836612    0.140793866    0.140793865    0.140793866
   29.519839947    0.156857216    0.156857214    0.156857215
   29.529843281    0.177001775    0.177001773    0.177001774
   29.539846616    0.200269668    0.200269666    0.200269667
   29.549849950    0.223714278    0.223714276    0.223714278
   29.559853284    0.242095387    0.242095385    0.242095386
   29.569856619    0.249806748    0.249806746    0.249806747
   29.579859953    0.244720388    0.244720386    0.244720388
   29.589863288    0.229774416    0.229774414    0.229774415
   29.599866622    0.210173422    0.210173420    0.210173421
   29.609869957    0.190127612    0.190127610    0.190127611
   29.619873291    0.172058695    0.172058694    0.172058695
   29.629876626    0.157116485    0.157116483    0.157116484
   29.639879960    0.145689142    0.145689140    0.145689141
   29.649883294    0.137755010    0.137755008    0.137755010
   29.659886629    0.133130617    0.133130615    0.133130616
   29.669889963    0.131624399    0.131624397    0.131624398
   29.679893298    0.133126010    0.133126008    0.133126009
   29.689896632    0.137651440    0.137651438    0.137651439
   29.699899967    0.145347090    0.145347088    0.145347090
   29.709903301    0.156427697    0.156427695    0.156427697
   29.719906636    0.170981424    0.170981422    0.170981423
   29.729909970    0.188576702    0.188576701    0.188576702
   29.739913304    0.207776165    0.207776163    0.207776165
   29.749916639    0.226147378    0.226147376    0.226147377
   29.759919973    0.241627995    0.241627993    0.241627994
   29.769923308    0.254645103    0.254645101    0.254645103
   29.779926642    0.268476172    0.268476171    0.268476172
   29.789929977    0.287257569    0.287257567    0.287257568
   29.799933311    0.313899590    0.313899588    0.313899589
   29.809936646    0.348947369    0.348947367    0.348947368
   29.819939980    0.389594739    0.389594737    0.389594738
   29.829943314    0.428864857    0.428864855    0.428864857
   29.839946649    0.457003307    0.457003305    0.457003307
   29.849949983    0.466339195    0.466339193    0.466339194
   29.859953318    0.455595381    0.455595379    0.455595381
   29.869956652    0.428889617    0.428889615    0.428889616
   29.879959987    0.392344948    0.392344947    0.392344948
   29.889963321    0.352561852    0.352561850    0.352561852
   29.899966656    0.315513169    0.315513167    0.315513169
   29.909969990    0.285072327    0.285072325    0.285072326
   29.919973324    0.262700732    0.262700730    0.262700731
   29.929976659    0.248185602    0.248185600    0.248185602
   29.939979993    0.240272693    0.240272691    0.240272693
   29.949983328    0.236828153    0.236828151    0.236828152
