# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
   12.974324775    2.155288687    2.155288687    2.155288687
   12.984328109    2.154344297    2.154344297    2.154344297
   12.994331444    2.153400855    2.153400854    2.153400855
   13.004334778    2.152458359    2.152458359    2.152458359
   13.014338113    2.151516809    2.151516808    2.151516809
   13.024341447    2.150576204    2.150576203    2.150576203
   13.034344782    2.149636542    2.149636542    2.149636542
   13.044348116    2.148697824    2.148697823    2.148697824
   13.054351450    2.147760048    2.147760047    2.147760048
   13.064354785    2.146823213    2.146823213    2.146823213
   13.074358119    2.145887319    2.145887318    2.145887319
   13.084361454    2.144952364    2.144952364    2.144952364
   13.094364788    2.144018348    2.144018348    2.144018348
   13.104368123    2.143085270    2.143085270    2.143085270
   13.114371457    2.142153129    2.142153129    2.142153129
   13.124374792    2.141221924    2.141221924    2.141221924
   13.134378126    2.140291654    2.140291654    2.140291654
   13.144381460    2.139362319    2.139362318    2.139362319
   13.154384795    2.138433917    2.138433917    2.138433917
   13.164388129    2.137506448    2.137506447    2.137506448
   13.174391464    2.136579910    2.136579910    2.136579910
   13.184394798    2.135654303    2.135654303    2.135654303
   13.194398133    2.134729627    2.134729626    2.134729627
   13.204401467    2.133805879    2.133805879    2.133805879
   13.214404802    2.132883060    2.132883059    2.132883060
   13.224408136    2.131961168    2.131961167    2.131961168
   13.234411470    2.131040202    2.131040202    2.131040202
   13.244414805    2.130120163    2.130120162    2.130120163
   13.254418139    2.129201048    2.129201047    2.129201047
   13.264421474    2.128282856    2.128282856    2.128282856
   13.274424808    2.127365588    2.127365588    2.127365588
   13.284428143    2.126449242    2.126449242    2.126449242
   13.294431477    2.125533817    2.125533817    2.125533817
   13.304434812    2.124619313    2.124619312    2.124619313
   13.314438146    2.123705728    2.123705728    2.123705728
   13.324441480    2.122793062    2.122793061    2.122793062
   13.334444815    2.121881313    2.121881313    2.121881313
   13.344448149    2.120970482    2.120970481    2.120970482
   13.354451484    2.120060566    2.120060566    2.120060566
   13.364454818    2.119151566    2.119151565    2.119151565
   13.374458153    2.118243479    2.118243479    2.118243479
   13.384461487    2.117336307    2.117336306    2.117336307
   13.394464822    2.116430046    2.116430046    2.116430046
   13.404468156    2.115524698    2.115524697    2.115524698
   13.414471490    2.114620260    2.114620259    2.114620260
   13.424474825    2.113716732    2.113716731    2.113716732
   13.434478159    2.112814113    2.112814113    2.112814113
   13.444481494    2.111912402    2.111912402    2.111912402
   13.454484828    2.111011599    2.111011598    2.111011599
   13.464488163    2.110111702    2.110111701    2.110111702
   13.474491497    2.109212710    2.109212710    2.109212710
   13.484494832    2.108314624    2.108314623    2.108314623
   13.494498166    2.107417440    2.107417440    2.107417440
   13.504501501    2.106521160    2.106521160    2.106521160
   13.514504835    2.105625782    2.105625782    2.105625782
   13.524508169    2.104731305    2.104731305    2.104731305
   13.534511504    2.103837729    2.103837728    2.103837729
   13.544514838    2.102945052    2.102945051    2.102945052
   13.554518173    2.102053273    2.102053273    2.102053273
   13.564521507    2.101162392    2.101162392    2.101162392
   13.574524842    2.100272408    2.100272408    2.100272408
   13.584528176    2.099383320    2.099383320    2.099383320
   13.594531511    2.098495127    2.098495126    2.098495127
   13.604534845    2.097607828    2.097607828    2.097607828
   13.614538179    2.096721423    2.096721422    2.096721423
   13.624541514    2.095835910    2.095835909    2.095835909
   13.634544848    2.094951288    2.094951288    2.094951288
   13.644548183    2.094067557    2.094067557    2.094067557
   13.654551517    2.093184717    2.093184716    2.093184716
   13.664554852    2.092302765    2.092302764    2.092302765
   13.674558186    2.091421701    2.091421700    2.091421701
   13.684561521    2.090541524    2.090541524    2.090541524
   13.694564855    2.089662234    2.089662234    2.089662234
   13.704568189    2.088783830    2.088783829    2.088783829
   13.714571524    2.087906310    2.087906309    2.087906309
   13.724574858    2.087029673    2.087029673    2.087029673
   13.734578193    2.086153920    2.086153919    2.086153920
   13.744581527    2.085279049    2.085279048    2.085279049
   13.754584862    2.084405058    2.084405058    2.084405058
   13.764588196    2.083531949    2.083531948    2.083531948
   13.774591531    2.082659718    2.082659718    2.082659718
   13.784594865    2.081788366    2.081788366    2.081788366
   13.794598199    2.080917892    2.080917892    2.080917892
   13.804601534    2.080048295    2.080048294    2.080048295
   13.814604868    2.079179573    2.079179573    2.079179573
   13.824608203    2.078311727    2.078311726    2.078311727
   13.834611537    2.077444755    2.077444754    2.077444755
   13.844614872    2.076578656    2.076578656    2.076578656
   13.854618206    2.075713430    2.075713429    2.075713430
   13.864621541    2.074849075    2.074849075    2.074849075
   13.874624875    2.073985591    2.073985591    2.073985591
   13.884628209    2.073122977    2.073122977    2.073122977
   13.894631544    2.072261232    2.072261232    2.072261232
   13.904634878    2.071400356    2.071400355    2.071400355
   13.914638213    2.070540346    2.070540346    2.070540346
   13.924641547    2.069681203    2.069681203    2.069681203
   13.934644882    2.068822925    2.068822925    2.068822925
   13.944648216    2.067965513    2.067965512    2.067965513
   13.954651551    2.067108964    2.067108963    2.067108964
   13.964654885    2.066253278    2.066253277    2.066253278
   13.974658219    2.065398454    2.065398453    2.065398454
   13.984661554    2.064544491    2.064544491    2.064544491
   13.994664888    2.063691389    2.063691389    2.063691389
   14.004668223    2.062839146    2.062839146    2.062839146
   14.014671557    2.061987762    2.061987762    2.061987762
   14.024674892    2.061137236    2.061137236    2.061137236
   14.034678226    2.060287567    2.060287567    2.060287567
   14.044681561    2.059438754    2.059438753    2.059438754
   14.054684895    2.058590796    2.058590795    2.058590796
   14.064688229    2.057743692    2.057743692    2.057743692
   14.074691564    2.056897442    2.056897442    2.056897442
   14.084694898    2.056052045    2.056052044    2.056052045
   14.094698233    2.055207499    2.055207499    2.055207499
   14.104701567    2.054363805    2.054363804    2.054363804
   14.114704902    2.053520960    2.053520959    2.053520960
   14.124708236    2.052678964    2.052678964    2.052678964
   14.134711571    2.051837817    2.051837817    2.051837817
   14.144714905    2.050997518    2.050997517    2.050997518
   14.154718239    2.050158065    2.050158064    2.050158065
   14.164721574    2.049319458    2.049319457    2.049319458
   14.174724908    2.048481695    2.048481695    2.048481695
   14.184728243    2.047644777    2.047644777    2.047644777
   14.194731577    2.046808702    2.046808702    2.046808702
   14.204734912    2.045973470    2.045973469    2.045973470
   14.214738246    2.045139079    2.045139078    2.045139079
   14.224741581    2.044305528    2.044305528    2.044305528
   14.234744915    2.043472818    2.043472817    2.043472817
   14.244748249    2.042640946    2.042640945    2.042640946
   14.254751584    2.041809912    2.041809912    2.041809912
   14.264754918    2.040979716    2.040979715    2.040979716
   14.274758253    2.040150356    2.040150355    2.040150356
   14.284761587    2.039321831    2.039321831    2.039321831
   14.294764922    2.038494141    2.038494141    2.038494141
   14.304768256    2.037667285    2.037667285    2.037667285
   14.314771591    2.036841262    2.036841262    2.036841262
   14.324774925    2.036016072    2.036016071    2.036016071
   14.334778259    2.035191712    2.035191711    2.035191712
   14.344781594    2.034368183    2.034368182    2.034368183
   14.354784928    2.033545483    2.033545483    2.033545483
   14.364788263    2.032723612    2.032723612    2.032723612
   14.374791597    2.031902569    2.031902569    2.031902569
   14.384794932    2.031082353    2.031082353    2.031082353
   14.394798266    2.030262963    2.030262963    2.030262963
   14.404801601    2.029444399    2.029444398    2.029444399
   14.414804935    2.028626659    2.028626658    2.028626659
   14.424808269    2.027809742    2.027809742    2.027809742
   14.434811604    2.026993649    2.026993648    2.026993649
   14.444814938    2.026178377    2.026178377    2.026178377
   14.454818273    2.025363927    2.025363926    2.025363927
   14.464821607    2.024550296    2.024550296    2.024550296
   14.474824942    2.023737485    2.023737485    2.023737485
   14.484828276    2.022925493    2.022925493    2.022925493
   14.494831611    2.022114318    2.022114318    2.022114318
   14.504834945    2.021303961    2.021303960    2.021303961
   14.514838279    2.020494419    2.020494419    2.020494419
   14.524841614    2.019685692    2.019685692    2.019685692
   14.534844948    2.018877780    2.018877780    2.018877780
   14.544848283    2.018070682    2.018070681    2.018070682
   14.554851617    2.017264396    2.017264395    2.017264396
   14.564854952    2.016458921    2.016458921    2.016458921
   14.574858286    2.015654258    2.015654258    2.015654258
   14.584861621    2.014850405    2.014850405    2.014850405
   14.594864955    2.014047362    2.014047361    2.014047361
   14.604868289    2.013245126    2.013245126    2.013245126
   14.614871624    2.012443699    2.012443698    2.012443698
   14.624874958    2.011643078    2.011643077    2.011643078
   14.634878293    2.010843263    2.010843262    2.010843263
   14.644881627    2.010044253    2.010044253    2.010044253
   14.654884962    2.009246047    2.009246047    2.009246047
   14.664888296    2.008448645    2.008448645    2.008448645
   14.674891631    2.007652046    2.007652045    2.007652046
   14.684894965    2.006856248    2.006856248    2.006856248
   14.694898299    2.006061251    2.006061251    2.006061251
   14.704901634    2.005267055    2.005267054    2.005267055
   14.714904968    2.004473657    2.004473657    2.004473657
   14.724908303    2.003681058    2.003681058    2.003681058
   14.734911637    2.002889257    2.002889257    2.002889257
   14.744914972    2.002098253    2.002098252    2.002098252
   14.754918306    2.001308044    2.001308043    2.001308044
   14.764921641    2.000518630    2.000518630    2.000518630
