# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    20.206130047   20.206130039   20.206130046
   20.196732244   -0.402357152   -0.402360924   -0.402357064
   20.206735579   -0.424750440   -0.424754212   -0.424750352
   20.216738913   -0.435727950   -0.435731722   -0.435727861
   20.226742247   -0.432039651   -0.432043423   -0.432039563
   20.236745582   -0.413442758   -0.413446530   -0.413442669
   20.246748916   -0.382916706   -0.382920478   -0.382916617
   20.256752251   -0.344389182   -0.344392955   -0.344389093
   20.266755585   -0.301117073   -0.301120846   -0.301116985
   20.276758920   -0.255347997   -0.255351770   -0.255347909
   20.286762254   -0.208623380   -0.208627153   -0.208623291
   20.296765589   -0.162246796   -0.162250569   -0.162246708
   20.306768923   -0.117772811   -0.117776585   -0.117772723
   20.316772257   -0.077494203   -0.077497978   -0.077494115
   20.326775592   -0.044824314   -0.044828088   -0.044824226
   20.336778926   -0.024229239   -0.024233013   -0.024229151
   20.346782261   -0.020185998   -0.020189773   -0.020185910
   20.356785595   -0.034910136   -0.034913911   -0.034910048
   20.366788930   -0.065218582   -0.065222357   -0.065218494
   20.376792264   -0.100519801   -0.100523576   -0.100519713
   20.386795599   -0.126388520   -0.126392295   -0.126388432
   20.396798933   -0.133224737   -0.133228513   -0.133224650
   20.406802267   -0.120914151   -0.120917927   -0.120914064
   20.416805602   -0.096104166   -0.096107942   -0.096104078
   20.426808936   -0.067657257   -0.067661033   -0.067657169
   20.436812271   -0.043782687   -0.043786464   -0.043782600
   20.446815605   -0.030066966   -0.030070743   -0.030066878
   20.456818940   -0.028180956   -0.028184733   -0.028180868
   20.466822274   -0.037543143   -0.037546921   -0.037543056
   20.476825609   -0.059350625   -0.059354403   -0.059350538
   20.486828943   -0.096286155   -0.096289932   -0.096286067
   20.496832277   -0.145341937   -0.145345715   -0.145341850
   20.506835612   -0.193041609   -0.193045387   -0.193041522
   20.516838946   -0.222604692   -0.222608470   -0.222604605
   20.526842281   -0.225646557   -0.225650335   -0.225646470
   20.536845615   -0.204724303   -0.204728082   -0.204724216
   20.546848950   -0.168044511   -0.168048290   -0.168044424
   20.556852284   -0.124813106   -0.124816886   -0.124813020
   20.566855619   -0.083978952   -0.083982732   -0.083978865
   20.576858953   -0.054743352   -0.054747132   -0.054743265
   20.586862287   -0.046483738   -0.046487518   -0.046483651
   20.596865622   -0.065944869   -0.065948650   -0.065944783
   20.606868956   -0.111712247   -0.111716027   -0.111712160
   20.616872291   -0.171382801   -0.171386582   -0.171382715
   20.626875625   -0.226972581   -0.226976362   -0.226972494
   20.636878960   -0.263611906   -0.263615687   -0.263611819
   20.646882294   -0.274122033   -0.274125815   -0.274121947
   20.656885629   -0.259325276   -0.259329058   -0.259325190
   20.666888963   -0.225304912   -0.225308694   -0.225304826
   20.676892297   -0.179618298   -0.179622080   -0.179618212
   20.686895632   -0.128987119   -0.128990902   -0.128987033
   20.696898966   -0.078623610   -0.078627392   -0.078623524
   20.706902301   -0.031872951   -0.031876734   -0.031872865
   20.716905635    0.010465210    0.010461427    0.010465296
   20.726908970    0.050018893    0.050015110    0.050018979
   20.736912304    0.088829410    0.088825627    0.088829496
   20.746915639    0.127475856    0.127472073    0.127475942
   20.756918973    0.165552938    0.165549154    0.165553024
   20.766922307    0.202308131    0.202304347    0.202308217
   20.776925642    0.234941661    0.234937877    0.234941747
   20.786928976    0.256810932    0.256807147    0.256811017
   20.796932311    0.258975984    0.258972199    0.258976070
   20.806935645    0.235341619    0.235337834    0.235341704
   20.816938980    0.187684890    0.187681105    0.187684975
   20.826942314    0.123677011    0.123673225    0.123677096
   20.836945649    0.048666309    0.048662524    0.048666395
   20.846948983   -0.035884372   -0.035888158   -0.035884287
   20.856952317   -0.125252806   -0.125256592   -0.125252720
   20.866955652   -0.210067111   -0.210070897   -0.210067025
   20.876958986   -0.283188928   -0.283192714   -0.283188842
   20.886962321   -0.342247096   -0.342250883   -0.342247011
   20.896965655   -0.385249538   -0.385253325   -0.385249453
   20.906968990   -0.407321439   -0.407325226   -0.407321354
   20.916972324   -0.404030857   -0.404034645   -0.404030772
   20.926975659   -0.377231850   -0.377235638   -0.377231765
   20.936978993   -0.335954235   -0.335958023   -0.335954150
   20.946982327   -0.293401320   -0.293405108   -0.293401235
   20.956985662   -0.264561759   -0.264565547   -0.264561674
   20.966988996   -0.264229316   -0.264233104   -0.264229231
   20.976992331   -0.301865214   -0.301869002   -0.301865129
   20.986995665   -0.372765478   -0.372769267   -0.372765394
   20.996999000   -0.455031992   -0.455035781   -0.455031907
   21.007002334   -0.522952114   -0.522955903   -0.522952029
   21.017005669   -0.565351289   -0.565355079   -0.565351205
   21.027009003   -0.588283561   -0.588287351   -0.588283476
   21.037012337   -0.603491699   -0.603495489   -0.603491615
   21.047015672   -0.616962871   -0.616966661   -0.616962787
   21.057019006   -0.626946236   -0.626950027   -0.626946152
   21.067022341   -0.630936630   -0.630940420   -0.630936546
   21.077025675   -0.631091311   -0.631095102   -0.631091226
   21.087029010   -0.631054187   -0.631057978   -0.631054102
   21.097032344   -0.629767201   -0.629770992   -0.629767117
   21.107035679   -0.621319514   -0.621323306   -0.621319430
   21.117039013   -0.601182206   -0.601185997   -0.601182121
   21.127042347   -0.570547425   -0.570551217   -0.570547341
   21.137045682   -0.535182568   -0.535186360   -0.535182484
   21.147049016   -0.502499267   -0.502503060   -0.502499183
   21.157052351   -0.479244882   -0.479248674   -0.479244798
   21.167055685   -0.469142614   -0.469146407   -0.469142530
   21.177059020   -0.470667947   -0.470671740   -0.470667863
   21.187062354   -0.477751043   -0.477754836   -0.477750959
   21.197065689   -0.484198623   -0.484202417   -0.484198540
   21.207069023   -0.487022140   -0.487025934   -0.487022056
   21.217072357   -0.485497031   -0.485500825   -0.485496947
   21.227075692   -0.479247613   -0.479251407   -0.479247529
   21.237079026   -0.467852785   -0.467856579   -0.467852701
   21.247082361   -0.451179666   -0.451183460   -0.451179582
   21.257085695   -0.429983837   -0.429987632   -0.429983753
   21.267089030   -0.405821941   -0.405825736   -0.405821857
   21.277092364   -0.379736639   -0.379740435   -0.379736556
   21.287095699   -0.351510674   -0.351514470   -0.351510591
   21.297099033   -0.320909272   -0.320913068   -0.320909189
   21.307102367   -0.289362628   -0.289366425   -0.289362545
   21.317105702   -0.260260608   -0.260264404   -0.260260525
   21.327109036   -0.238114941   -0.238118738   -0.238114858
   21.337112371   -0.227092358   -0.227096155   -0.227092275
   21.347115705   -0.228937884   -0.228941681   -0.228937801
   21.357119040   -0.241343021   -0.241346818   -0.241342938
   21.367122374   -0.258596299   -0.258600096   -0.258596216
   21.377125709   -0.274677967   -0.274681764   -0.274677884
   21.387129043   -0.286240178   -0.286243976   -0.286240096
   21.397132377   -0.292404969   -0.292408767   -0.292404887
   21.407135712   -0.292323556   -0.292327354   -0.292323474
   21.417139046   -0.284572563   -0.284576362   -0.284572480
   21.427142381   -0.269215522   -0.269219321   -0.269215439
   21.437145715   -0.249135134   -0.249138933   -0.249135051
   21.447149050   -0.229001724   -0.229005524   -0.229001642
   21.457152384   -0.213230696   -0.213234495   -0.213230613
   21.467155719   -0.204065751   -0.204069551   -0.204065669
   21.477159053   -0.200516745   -0.200520545   -0.200516662
   21.487162387   -0.198769066   -0.198772867   -0.198768984
   21.497165722   -0.193969845   -0.193973646   -0.193969763
   21.507169056   -0.182882938   -0.182886739   -0.182882856
   21.517172391   -0.165585628   -0.165589429   -0.165585546
   21.527175725   -0.144707326   -0.144711127   -0.144707244
   21.537179060   -0.123500462   -0.123504263   -0.123500380
   21.547182394   -0.104108063   -0.104111864   -0.104107981
   21.557185729   -0.086136060   -0.086139862   -0.086135979
   21.567189063   -0.066550488   -0.066554290   -0.066550406
   21.577192397   -0.041887644   -0.041891446   -0.041887562
   21.587195732   -0.010632199   -0.010636002   -0.010632117
   21.597199066    0.026654514    0.026650711    0.026654596
   21.607202401    0.068573815    0.068570012    0.068573897
   21.617205735    0.113793555    0.113789752    0.113793637
   21.627209070    0.161245888    0.161242084    0.161245969
   21.637212404    0.209916657    0.209912853    0.209916739
   21.647215739    0.258438230    0.258434426    0.258438311
   21.657219073    0.304504077    0.304500273    0.304504158
   21.667222407    0.344033821    0.344030017    0.344033902
   21.677225742    0.370094062    0.370090258    0.370094143
   21.687229076    0.372024346    0.372020542    0.372024428
   21.697232411    0.336338929    0.336335124    0.336339010
   21.707235745    0.252197957    0.252194152    0.252198039
   21.717239080    0.121953474    0.121949668    0.121953555
   21.727242414   -0.031694038   -0.031697844   -0.031693957
   21.737245749   -0.174185689   -0.174189495   -0.174185608
   21.747249083   -0.278904897   -0.278908703   -0.278904816
   21.757252417   -0.338597932   -0.338601738   -0.338597851
   21.767255752   -0.360397392   -0.360401199   -0.360397312
   21.777259086   -0.355561794   -0.355565601   -0.355561714
   21.787262421   -0.334798146   -0.334801953   -0.334798066
   21.797265755   -0.308480056   -0.308483863   -0.308479975
   21.807269090   -0.287230260   -0.287234068   -0.287230180
   21.817272424   -0.281056031   -0.281059839   -0.281055951
   21.827275759   -0.296397182   -0.296400990   -0.296397101
   21.837279093   -0.331913584   -0.331917392   -0.331913503
   21.847282427   -0.377780544   -0.377784353   -0.377780464
   21.857285762   -0.421371086   -0.421374895   -0.421371005
   21.867289096   -0.453101969   -0.453105778   -0.453101889
   21.877292431   -0.467742654   -0.467746464   -0.467742574
   21.887295765   -0.464469039   -0.464472848   -0.464468959
   21.897299100   -0.446536303   -0.446540113   -0.446536223
   21.907302434   -0.419306038   -0.419309847   -0.419305957
   21.917305769   -0.388134057   -0.388137868   -0.388133977
   21.927309103   -0.357447453   -0.357451263   -0.357447373
   21.937312437   -0.330485751   -0.330489562   -0.330485671
   21.947315772   -0.308741149   -0.308744960   -0.308741069
   21.957319106   -0.291120411   -0.291124222   -0.291120331
   21.967322441   -0.274303132   -0.274306943   -0.274303052
   21.977325775   -0.254987268   -0.254991080   -0.254987189
   21.987329110   -0.231811378   -0.231815189   -0.231811298
   21.997332444   -0.205206975   -0.205210787   -0.205206895
   22.007335779   -0.176282405   -0.176286217   -0.176282325
   22.017339113   -0.146062057   -0.146065869   -0.146061977
   22.027342447   -0.115248252   -0.115252065   -0.115248173
   22.037345782   -0.084248510   -0.084252323   -0.084248430
   22.047349116   -0.053281296   -0.053285109   -0.053281217
   22.057352451   -0.022486265   -0.022490078   -0.022486185
   22.067355785    0.007972681    0.007968867    0.007972760
   22.077359120    0.037800484    0.037796670    0.037800563
   22.087362454    0.066451222    0.066447408    0.066451301
   22.097365789    0.093015155    0.093011341    0.093015234
   22.107369123    0.116216246    0.116212431    0.116216325
   22.117372457    0.134797331    0.134793516    0.134797410
   22.127375792    0.148608910    0.148605095    0.148608989
   22.137379126    0.159873406    0.159869591    0.159873485
   22.147382461    0.172756397    0.172752581    0.172756476
   22.157385795    0.190734301    0.190730485    0.190734380
   22.167389130    0.214549339    0.214545523    0.214549418
   22.177392464    0.242505352    0.242501535    0.242505430
   22.187395799    0.271626129    0.271622312    0.271626207
   22.197399133    0.298270768    0.298266951    0.298270846
   22.207402467    0.318363377    0.318359560    0.318363455
   22.217405802    0.328009985    0.328006168    0.328010064
   22.227409136    0.324792183    0.324788365    0.324792261
   22.237412471    0.308629366    0.308625548    0.308629444
   22.247415805    0.280611097    0.280607279    0.280611175
   22.257419140    0.240904915    0.240901096    0.240904993
   22.267422474    0.188630894    0.188627075    0.188630972
   22.277425809    0.124690974    0.124687155    0.124691052
   22.287429143    0.055970900    0.055967081    0.055970978
   22.297432477   -0.004733935   -0.004737754   -0.004733857
   22.307435812   -0.046158716   -0.046162535   -0.046158638
   22.317439146   -0.065892254   -0.065896073   -0.065892176
   22.327442481   -0.069846722   -0.069850542   -0.069846644
   22.337445815   -0.066301577   -0.066305397   -0.066301499
   22.347449150   -0.060304348   -0.060308168   -0.060304270
   22.357452484   -0.051550063   -0.051553884   -0.051549986
   22.367455819   -0.036798579   -0.036802401   -0.036798502
   22.377459153   -0.014045324   -0.014049145   -0.014045246
   22.387462487    0.016007621    0.016003800    0.016007699
   22.397465822    0.051235497    0.051231675    0.051235574
   22.407469156    0.089535627    0.089531804    0.089535704
   22.417472491    0.129363430    0.129359607    0.129363507
   22.427475825    0.169676447    0.169672624    0.169676524
   22.437479160    0.209733773    0.209729950    0.209733850
   22.447482494    0.249008740    0.249004917    0.249008817
   22.457485829    0.287346672    0.287342849    0.287346749
